protocol,IP,ID,Time,F_Pck,B_Pck,B_Hash_IP,B_Hash_port,F_TCP_S,B_TCP_S,Label22
6,35.225.108.67,961316814,12.731042,29,51,1,1,0,0,0
6,13.116.170.28,143218946,12.764728,0,80,1,2,0,0,0
6,163.169.103.30,237997597,12.778407,80,0,1,1,0,0,0
6,203.178.132.76,385599130,12.789884,45,35,7,9,0,0,0
6,138.164.142.218,975406191,12.790873,0,80,1,1,0,0,0
6,203.178.135.82,659126397,12.793137,45,35,15,15,0,0,0
6,23.43.136.214,352047911,12.842906,37,43,1,1,0,0,0
6,18.43.189.174,580402706,12.847108,43,37,1,1,0,0,0
6,13.116.170.28,143218946,12.917286,0,80,1,3,0,0,0
6,163.169.103.30,237997597,12.936083,80,0,1,1,0,0,0
6,138.68.174.144,284993024,12.94478,80,0,1,1,0,0,0
6,18.90.251.232,108194420,12.959155,37,43,1,1,0,0,0
6,54.173.12.82,785731125,12.999134,36,44,1,1,0,0,0
6,5.104.164.215,546350386,13.001434,0,80,13,13,0,0,0
6,203.178.135.82,659126397,13.01428,38,42,15,13,0,0,0
6,13.116.170.28,143218946,13.076215,0,80,1,4,0,0,0
6,163.169.103.30,237997597,13.097454,80,0,1,1,0,0,0
6,133.250.177.200,521807037,13.243772,80,0,1,16,0,0,0
6,13.116.170.28,143218946,13.247014,0,80,1,3,0,0,0
6,163.169.103.30,237997597,13.259957,80,0,1,1,0,0,0
6,203.178.132.76,385599130,13.270368,61,19,5,6,0,0,0
6,192.225.207.28,646584275,69.948718,80,0,16,1,80,0,1
6,203.178.135.82,659126397,13.283879,41,39,15,15,0,0,0
6,172.116.58.89,59174833,13.34168,80,0,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,13.382215,0,80,1,1,0,0,0
6,13.116.170.28,143218946,13.39872,0,80,1,2,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,13.404888,80,0,1,4,0,0,0
6,163.169.103.30,237997597,13.411404,80,0,1,1,0,0,0
6,13.228.36.178,230054701,13.420041,40,40,1,1,0,0,0
6,13.116.170.28,143218946,13.564819,0,80,1,4,0,0,0
6,163.169.103.30,237997597,13.585269,80,0,1,1,0,0,0
6,163.169.98.252,487070549,13.604023,31,49,1,1,0,0,0
6,188.190.145.228,640138995,13.61347,49,31,1,1,0,0,0
6,203.178.143.239,925932941,13.632319,32,48,15,9,5,2,0
6,203.178.132.76,385599130,13.637561,63,17,6,7,0,1,0
6,178.128.198.152,916207983,13.637561,15,65,1,1,0,0,0
6,138.164.142.218,975406191,13.659309,0,80,1,1,0,0,0
6,5.104.164.215,546350386,13.729047,0,80,14,14,0,0,0
6,45.157.155.79,47353260,72.824578,78,2,16,1,76,0,1
6,203.178.135.82,659126397,13.75528,30,50,15,15,0,0,0
6,13.116.170.28,143218946,13.756512,0,80,1,4,0,0,0
6,157.85.187.209,215214237,13.764279,25,55,1,1,0,0,0
6,163.169.103.30,237997597,13.773785,80,0,1,1,0,0,0
6,54.157.106.192,435792072,13.823239,36,44,1,1,0,0,0
6,13.116.170.28,143218946,13.917578,0,80,1,2,0,0,0
6,54.253.201.65,175038978,13.918352,36,44,1,1,0,0,0
6,163.169.103.30,237997597,13.930618,80,0,1,1,0,0,0
6,163.216.159.36,695344216,13.979978,74,6,1,1,0,0,0
6,163.169.191.84,1043839919,13.979978,6,74,1,1,0,0,0
6,203.178.132.76,385599130,13.999726,57,23,5,7,0,1,0
6,133.250.177.221,1006726451,14.020974,80,0,1,16,0,0,0
6,133.250.177.212,1025157443,14.022426,80,0,1,15,0,0,0
6,13.116.170.28,143218946,14.060037,0,80,1,3,0,0,0
6,163.169.103.30,237997597,14.071094,80,0,1,1,0,0,0
6,5.104.164.215,546350386,14.22094,0,80,14,14,0,0,0
6,198.38.157.78,530147584,14.224101,66,14,1,2,0,0,0
6,163.169.253.135,401430373,14.224101,14,66,1,1,0,0,0
6,13.116.170.28,143218946,14.245967,0,80,1,4,0,0,0
6,163.169.103.30,237997597,14.266247,80,0,1,1,0,0,0
6,163.169.191.84,1043839919,14.322036,6,74,1,1,0,0,0
6,163.216.159.36,695344216,14.322036,74,6,1,2,0,0,0
6,203.178.135.82,659126397,14.323768,47,33,14,14,0,0,0
6,218.30.48.246,96637073,14.338197,35,45,1,1,0,0,0
6,203.178.132.76,385599130,14.439667,36,44,6,10,0,0,0
6,157.85.187.255,508012782,14.440032,34,46,1,1,0,0,0
6,3.49.163.251,43293663,14.44427,35,45,1,1,0,0,0
6,13.116.170.28,143218946,14.462815,0,80,1,2,0,0,0
6,163.169.103.30,237997597,14.490149,80,0,1,1,0,0,0
6,192.225.202.156,786851504,73.77544,80,0,16,1,80,0,1
6,13.116.170.28,143218946,14.650027,0,80,1,3,0,0,0
6,163.169.103.30,237997597,14.664726,80,0,1,1,0,0,0
6,114.230.7.171,1040634059,77.20353,80,0,16,1,80,0,1
6,202.235.57.194,216354231,14.731833,80,0,9,1,0,0,0
6,52.157.45.36,970213814,14.755896,0,80,1,1,0,0,0
6,203.178.132.76,385599130,14.780949,47,33,4,8,0,0,0
6,175.158.154.221,822955710,78.044403,80,0,16,1,80,0,1
6,203.178.135.82,659126397,14.819127,36,44,15,15,0,0,0
6,13.116.170.28,143218946,14.822462,0,80,1,5,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,14.823087,0,80,2,1,0,0,0
6,163.169.103.30,237997597,14.83436,80,0,1,1,0,0,0
6,5.104.164.215,546350386,14.854537,0,80,14,15,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,14.916994,80,0,1,4,0,0,0
6,163.169.183.244,673871946,14.973241,0,80,1,1,0,0,0
6,13.116.170.28,143218946,14.992654,0,80,1,3,0,0,0
6,163.169.103.30,237997597,15.006233,80,0,1,1,0,0,0
6,163.216.159.36,695344216,15.013477,72,8,1,1,0,0,0
6,163.169.191.84,1043839919,15.013477,8,72,1,1,0,0,0
6,203.178.132.76,385599130,15.046699,58,22,4,6,0,0,0
6,17.243.55.72,551467847,15.084902,80,0,1,1,0,0,0
6,218.30.48.246,96637073,15.095525,23,57,1,1,0,0,0
6,13.116.170.28,143218946,15.137841,0,80,1,3,0,0,0
6,163.169.103.30,237997597,15.151752,80,0,1,1,0,0,0
6,203.178.135.82,659126397,15.168938,41,39,14,13,0,0,0
6,118.67.182.35,288956639,15.173573,33,47,1,1,0,0,0
6,133.250.177.210,571139142,15.182219,80,0,1,16,0,0,0
6,5.5.3.227,274736366,15.253769,40,40,2,1,1,0,0
6,203.178.132.76,385599130,15.255991,50,30,4,5,0,0,0
6,13.116.170.28,143218946,15.309127,0,80,1,5,0,0,0
6,163.169.103.30,237997597,15.318534,80,0,1,1,0,0,0
6,203.178.135.82,659126397,15.432852,42,38,15,15,0,1,0
6,40.108.117.139,310990636,15.438148,0,80,1,1,0,0,0
6,13.116.170.28,143218946,15.471594,0,80,1,3,0,0,0
6,5.104.164.215,546350386,15.481014,0,80,13,13,0,0,0
6,163.169.103.30,237997597,15.483706,80,0,1,1,0,0,0
6,203.178.132.76,385599130,15.533323,53,27,5,7,0,0,0
6,163.169.98.252,487070549,15.558289,37,43,1,1,0,0,0
6,188.190.145.228,640138995,15.561335,42,38,1,1,0,0,0
6,13.116.170.28,143218946,15.627364,0,80,1,2,0,0,0
6,163.169.103.30,237997597,15.63978,80,0,1,1,0,0,0
6,218.30.48.246,96637073,15.679492,27,53,1,1,0,0,0
6,203.178.135.82,659126397,15.756602,33,47,15,14,0,0,0
6,14.167.155.8,921768834,78.863212,80,0,16,1,80,0,1
6,13.116.170.28,143218946,15.781589,0,80,1,3,0,0,0
6,163.169.103.30,237997597,15.791768,80,0,1,1,0,0,0
6,203.178.132.76,385599130,15.793817,58,22,4,6,0,0,0
6,13.116.170.28,143218946,15.930508,0,80,1,5,0,0,0
6,163.169.103.30,237997597,15.943031,80,0,1,1,0,0,0
6,178.128.198.152,916207983,15.983493,22,58,1,1,0,0,0
6,13.98.142.175,842900531,15.987851,37,43,1,1,0,0,0
6,133.250.177.207,444393821,15.99529,78,2,3,16,0,0,0
6,203.178.135.82,659126397,16.020651,41,39,15,15,0,0,0
6,163.169.190.244,60748500,16.085914,11,69,9,2,0,0,0
6,13.116.170.28,143218946,16.105791,0,80,2,3,0,0,0
6,163.169.103.30,237997597,16.127439,80,0,1,1,0,0,0
6,5.104.164.215,546350386,16.188152,0,80,14,14,0,0,0
6,13.116.170.28,143218946,16.266968,0,80,1,3,0,0,0
6,163.169.103.30,237997597,16.292142,80,0,1,1,0,0,0
6,138.68.174.144,284993024,16.309738,80,0,1,1,0,0,0
6,203.178.132.76,385599130,16.309738,52,28,5,5,0,0,0
6,203.178.135.82,659126397,16.383578,44,36,15,13,0,0,0
6,171.86.235.132,1011264063,16.389966,80,0,3,1,80,0,0
6,13.116.170.28,143218946,16.449085,0,80,1,5,0,0,0
6,163.169.103.30,237997597,16.466405,80,0,1,1,0,0,0
6,133.250.177.195,374167518,16.54697,80,0,3,16,0,0,0
6,185.221.109.25,622459543,16.617512,47,33,1,1,0,0,0
6,13.116.170.28,143218946,16.633577,0,80,1,3,0,0,0
6,163.169.103.30,237997597,16.649625,80,0,1,1,0,0,0
6,202.235.57.116,912255370,16.70526,80,0,8,2,0,0,0
6,45.155.133.176,180031196,80.048258,80,0,16,1,79,0,1
6,203.178.135.82,659126397,16.793446,40,40,14,15,0,0,0
6,13.116.170.28,143218946,16.811136,0,80,1,2,0,0,0
6,163.169.103.30,237997597,16.823611,80,0,1,1,0,0,0
6,5.104.164.215,546350386,16.876441,0,80,14,13,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,16.899472,0,80,1,1,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,16.951641,80,0,1,4,0,0,0
6,194.218.208.50,432256909,16.988068,0,80,1,16,0,0,0
6,13.116.170.28,143218946,16.995917,0,80,1,5,0,0,0
6,163.169.103.30,237997597,17.006046,80,0,1,1,0,0,0
6,192.225.205.90,861917260,80.967139,80,0,15,1,80,0,1
6,163.169.190.244,60748500,17.101454,13,67,10,1,0,0,0
6,157.85.135.13,276641843,17.105025,49,31,1,1,0,0,0
6,13.116.170.28,143218946,17.13556,0,80,2,3,0,0,0
6,163.169.103.30,237997597,17.154855,80,0,1,1,0,0,0
6,203.178.135.82,659126397,17.204749,48,32,15,15,0,1,0
6,163.169.98.252,487070549,17.205745,36,44,1,1,0,0,0
6,188.190.145.228,640138995,17.208641,45,35,1,1,0,0,0
6,203.178.132.76,385599130,17.252544,19,61,7,8,0,0,0
6,13.116.170.28,143218946,17.319288,0,80,1,2,0,0,0
6,163.169.103.30,237997597,17.346768,80,0,1,1,0,0,0
6,192.225.207.28,646584275,81.221576,80,0,16,1,80,0,1
6,5.104.164.215,546350386,17.434045,0,80,14,14,0,0,0
6,13.116.170.28,143218946,17.497988,0,80,1,4,0,0,0
6,163.169.103.30,237997597,17.50848,80,0,1,1,0,0,0
6,133.250.177.216,220436511,17.518376,80,0,1,16,0,0,0
6,45.78.251.52,790428729,17.543369,80,0,1,1,1,0,0
6,203.178.135.82,659126397,17.556595,44,36,15,14,0,0,0
6,133.250.177.218,1066428273,17.606459,80,0,1,16,0,0,0
6,14.98.182.248,613261125,81.747499,80,0,16,1,80,0,1
6,13.116.170.28,143218946,17.666809,0,80,1,4,0,0,0
6,134.161.47.196,955916633,84.266589,80,0,16,1,80,0,1
6,163.169.103.30,237997597,17.696148,80,0,1,1,0,0,0
6,133.250.177.199,17645795,17.697385,80,0,2,15,0,0,0
6,203.178.132.76,385599130,17.714954,19,61,6,10,0,2,0
6,203.178.135.82,659126397,17.830768,46,34,15,15,0,0,0
6,13.116.170.28,143218946,17.884453,0,80,1,2,0,0,0
6,163.169.103.30,237997597,17.903047,80,0,1,1,0,0,0
6,133.250.177.222,880777908,17.91472,79,1,2,16,0,0,0
6,202.235.60.85,7804284,17.919459,80,0,4,1,0,0,0
6,5.104.164.215,546350386,17.933442,0,80,13,14,0,0,0
6,203.178.132.76,385599130,18.027811,15,65,4,9,0,0,0
6,13.116.170.28,143218946,18.03758,0,80,1,3,0,0,0
6,163.169.103.30,237997597,18.060538,80,0,1,1,0,0,0
6,40.108.117.139,310990636,18.063578,0,80,1,1,0,0,0
6,45.78.251.52,790428729,18.070224,80,0,1,1,0,0,0
6,163.169.183.244,673871946,18.103925,0,80,2,2,0,0,0
6,192.225.202.156,786851504,84.483659,80,0,16,1,80,0,1
6,167.89.255.165,120894395,86.44363,80,0,16,1,80,0,1
6,203.178.135.82,659126397,18.174746,38,42,14,14,0,0,0
6,13.116.170.28,143218946,18.194117,0,80,1,5,0,0,0
6,163.169.103.30,237997597,18.215702,80,0,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,18.292799,0,80,3,1,0,0,0
6,165.124.226.8,238589181,18.300416,52,28,1,1,0,0,0
6,17.243.55.72,551467847,18.330261,80,0,1,1,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,18.350777,80,0,1,4,0,0,0
6,13.116.170.28,143218946,18.356502,0,80,1,2,0,0,0
6,133.250.177.214,186931556,18.36712,80,0,1,16,0,0,0
6,163.169.103.30,237997597,18.392243,80,0,1,1,0,0,0
6,203.178.132.76,385599130,18.402728,45,35,5,9,0,0,0
6,5.104.164.215,546350386,18.468768,0,80,14,14,0,0,0
6,13.116.170.28,143218946,18.528425,0,80,1,3,0,0,0
6,163.169.103.30,237997597,18.543261,80,0,1,1,0,0,0
6,203.178.135.82,659126397,18.598638,41,39,15,15,0,0,0
6,13.116.170.28,143218946,18.682575,0,80,1,4,0,0,0
6,163.169.103.30,237997597,18.703907,80,0,1,1,0,0,0
6,218.30.48.246,96637073,18.761966,22,58,1,1,0,0,0
6,203.178.132.76,385599130,18.820738,56,24,4,7,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,18.823414,1,79,5,7,0,0,0
6,203.178.135.82,659126397,18.842704,38,42,14,16,0,0,0
6,163.169.98.252,487070549,18.848546,32,48,1,1,0,0,0
6,188.190.145.228,640138995,18.851576,47,33,1,1,0,0,0
6,133.250.177.217,608971408,18.856672,78,2,3,16,0,0,0
6,13.116.170.28,143218946,18.857206,0,80,1,3,0,0,0
6,163.169.103.30,237997597,18.871523,80,0,1,1,0,0,0
6,52.157.5.24,566756621,18.985204,0,80,1,1,0,0,0
6,13.116.170.28,143218946,19.037924,0,80,1,2,0,0,0
6,163.169.103.30,237997597,19.056343,80,0,1,1,0,0,0
6,5.104.164.215,546350386,19.081201,0,80,13,12,0,0,0
6,203.178.135.82,659126397,19.087761,39,41,15,15,0,1,0
6,133.250.177.203,147630224,19.089,52,28,4,16,0,28,0
6,203.178.132.76,385599130,19.171874,55,25,3,4,0,0,0
6,13.116.170.28,143218946,19.210153,0,80,1,4,0,0,0
6,163.169.103.30,237997597,19.221116,80,0,1,1,0,0,0
6,218.30.48.246,96637073,19.239923,18,62,1,1,0,0,0
6,54.146.166.225,650828490,19.30274,45,35,1,1,0,0,0
6,203.178.135.82,659126397,19.32608,39,41,14,15,0,0,0
6,165.124.3.187,186193821,88.341268,76,4,16,1,75,0,1
6,178.254.156.171,1046297972,88.569158,80,0,16,1,72,0,1
6,133.250.177.196,304284876,19.352182,77,3,4,16,0,0,0
6,13.116.170.28,143218946,19.375612,0,80,2,4,0,0,0
6,163.169.103.30,237997597,19.402557,80,0,1,1,0,0,0
6,133.250.177.194,663890044,19.432636,78,2,2,16,0,0,0
6,138.68.174.144,284993024,19.449752,80,0,1,1,0,0,0
6,203.178.132.76,385599130,19.473546,41,39,4,8,0,0,0
6,192.225.205.90,861917260,92.493776,80,0,16,1,80,0,1
6,13.116.170.28,143218946,19.533276,0,80,2,3,0,0,0
6,163.169.103.30,237997597,19.561145,80,0,1,1,0,0,0
6,203.178.135.82,659126397,19.59738,46,34,15,15,0,0,0
6,203.178.143.239,925932941,19.602745,41,39,16,11,3,0,0
6,163.169.61.147,130347850,19.6138,5,75,5,2,0,0,0
6,192.225.207.28,646584275,94.421699,80,0,16,1,80,0,1
6,51.33.103.18,356032643,95.151275,80,0,15,1,80,0,1
6,13.116.170.28,143218946,19.688934,0,80,1,3,0,0,0
6,5.104.164.215,546350386,19.693356,0,80,13,15,0,0,0
6,163.169.103.30,237997597,19.719278,80,0,1,1,0,0,0
6,203.178.132.76,385599130,19.770317,24,56,5,8,0,0,0
6,13.116.170.28,143218946,19.844614,0,80,1,4,0,0,0
6,192.225.202.156,786851504,95.602842,80,0,16,1,80,0,1
6,167.80.93.97,1029308445,19.855405,53,27,1,1,0,0,0
6,40.108.117.139,310990636,19.867476,0,80,1,1,0,0,0
6,163.169.103.30,237997597,19.875079,80,0,1,1,0,0,0
6,133.250.177.201,623712314,19.927582,80,0,1,13,0,0,0
6,203.178.135.82,659126397,19.961707,43,37,14,14,0,0,0
6,13.116.170.28,143218946,19.997775,0,80,1,4,0,0,0
6,163.169.103.30,237997597,20.024368,80,0,1,1,0,0,0
6,163.169.98.252,487070549,20.087092,34,46,1,1,0,0,0
6,188.190.145.228,640138995,20.088187,46,34,1,1,0,0,0
6,203.178.132.76,385599130,20.107793,48,32,4,6,0,0,0
6,192.225.200.41,278248238,96.363453,80,0,16,1,80,0,1
6,13.116.170.28,143218946,20.147508,0,80,2,5,0,0,0
6,34.37.53.54,593246290,20.158195,60,20,1,1,0,0,0
6,218.30.48.246,96637073,20.164397,26,54,1,1,0,0,0
6,133.250.177.202,400549268,20.178753,79,1,2,16,0,0,0
6,163.169.103.30,237997597,20.193654,80,0,1,1,0,0,0
6,203.178.135.82,659126397,20.323202,45,35,14,15,0,0,0
6,13.116.170.28,143218946,20.325479,0,80,1,4,0,0,0
6,163.169.103.30,237997597,20.353172,80,0,1,1,0,0,0
6,133.250.177.193,163184790,20.38487,79,1,2,16,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,20.400637,0,80,1,1,0,0,0
6,5.104.164.215,546350386,20.416805,0,80,14,13,0,0,0
6,13.116.170.28,143218946,20.49465,0,80,1,4,0,0,0
6,163.169.103.30,237997597,20.521804,80,0,1,1,0,0,0
6,14.167.155.8,921768834,97.209479,80,0,16,1,80,0,1
6,203.178.135.82,659126397,20.63117,39,41,15,14,0,0,0
6,197.26.48.81,1002045873,97.582837,78,2,16,1,77,0,1
6,133.250.177.197,162749120,20.651788,80,0,2,16,0,0,0
6,163.169.183.244,673871946,20.667082,0,80,1,1,0,0,0
6,13.116.170.28,143218946,20.678018,0,80,3,4,0,0,0
6,163.169.103.30,237997597,20.710143,80,0,1,1,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,20.725752,80,0,1,4,0,0,0
6,17.243.55.72,551467847,20.820553,80,0,1,1,0,0,0
6,13.116.170.28,143218946,20.833622,0,80,2,3,0,0,0
6,163.169.103.30,237997597,20.866038,80,0,1,1,0,0,0
6,203.178.135.82,659126397,20.951447,32,48,14,14,0,0,0
6,13.116.170.28,143218946,20.988409,0,80,1,4,0,0,0
6,52.157.45.36,970213814,21.010115,0,80,1,1,0,0,0
6,163.169.103.30,237997597,21.019473,80,0,1,1,0,0,0
6,5.104.164.215,546350386,21.075251,0,80,13,14,0,0,0
6,203.178.132.76,385599130,21.111149,25,55,5,7,0,1,0
6,13.116.170.28,143218946,21.162335,0,80,1,1,0,0,0
6,163.169.103.30,237997597,21.195203,80,0,1,1,0,0,0
6,192.225.204.57,363216477,100.345118,79,1,15,1,79,0,1
6,203.178.135.82,659126397,21.286714,48,32,15,14,0,0,0
6,13.116.170.28,143218946,21.330573,0,80,1,4,0,0,0
6,163.169.103.30,237997597,21.365405,80,0,1,1,0,0,0
6,202.235.57.194,216354231,21.409904,80,0,8,1,0,0,0
6,13.116.170.28,143218946,21.515567,0,80,1,1,0,0,0
6,218.30.48.246,96637073,21.523237,25,55,1,1,0,0,0
6,203.178.132.76,385599130,21.528535,49,31,3,7,0,0,0
6,163.169.103.30,237997597,21.551475,80,0,1,1,0,0,0
6,172.126.157.203,170454525,21.560295,47,33,1,1,0,0,0
6,175.158.154.221,822955710,102.54164,79,1,16,1,78,0,1
6,138.68.174.144,284993024,21.575067,80,0,1,1,0,0,0
6,5.104.164.215,546350386,21.638905,0,80,14,14,0,0,0
6,13.116.170.28,143218946,21.709027,0,80,1,4,0,0,0
6,163.169.103.30,237997597,21.742627,80,0,1,1,0,0,0
6,163.169.98.252,487070549,21.754003,31,49,1,1,0,0,0
6,188.190.145.228,640138995,21.756894,49,31,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,21.798737,0,80,2,1,0,0,0
6,203.178.135.82,659126397,21.817403,32,48,15,13,0,0,0
6,203.178.132.76,385599130,21.847862,44,36,3,6,0,0,0
6,198.38.157.78,530147584,21.85152,68,12,1,1,0,0,0
6,163.169.253.135,401430373,21.85152,12,68,1,1,0,0,0
6,13.116.170.28,143218946,21.877834,0,80,1,1,0,0,0
6,163.169.103.30,237997597,21.916048,80,0,1,1,0,0,0
6,218.30.48.246,96637073,21.938492,25,55,1,1,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,21.971147,80,0,1,4,0,0,0
6,13.116.170.28,143218946,22.030624,0,80,1,4,0,0,0
6,133.250.177.208,639070058,22.045834,78,2,4,16,0,0,0
6,163.169.103.30,237997597,22.062057,80,0,1,1,0,0,0
6,203.178.135.82,659126397,22.127129,51,29,15,15,0,0,0
6,13.116.170.28,143218946,22.195414,0,80,1,2,0,0,0
6,194.218.208.50,432256909,22.220658,0,80,1,16,0,0,0
6,163.169.190.244,60748500,22.221532,22,58,14,1,3,0,0
6,163.169.103.30,237997597,22.233387,80,0,1,1,0,0,0
6,5.104.164.215,546350386,22.340312,0,80,14,15,0,0,0
6,13.116.170.28,143218946,22.382372,0,80,1,1,0,0,0
6,203.178.135.34,912895386,22.399161,48,32,1,1,5,0,0
6,163.169.103.30,237997597,22.417022,80,0,1,1,0,0,0
6,203.178.135.82,659126397,22.489654,39,41,15,15,0,0,0
6,203.178.132.76,385599130,22.538196,39,41,5,8,0,0,0
6,13.116.170.28,143218946,22.540111,0,80,1,4,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,22.564187,0,80,4,3,0,0,0
6,163.169.103.30,237997597,22.565111,80,0,1,1,0,0,0
6,133.250.177.206,241544486,22.620156,79,1,2,16,0,0,0
6,133.250.177.220,239488883,22.643613,79,1,2,16,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,22.650608,0,80,1,1,0,0,0
6,13.116.170.28,143218946,22.698608,0,80,1,1,0,0,0
6,163.169.103.30,237997597,22.722449,80,0,1,1,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,22.782597,80,0,1,4,0,0,0
6,203.178.135.82,659126397,22.817038,43,37,14,14,0,0,0
6,13.116.170.28,143218946,22.858904,0,80,1,4,0,0,0
6,163.169.103.30,237997597,22.895564,80,0,1,1,0,0,0
6,13.116.170.28,143218946,23.036771,0,80,1,2,0,0,0
6,202.235.60.85,7804284,23.056472,80,0,3,1,0,0,0
6,163.169.103.30,237997597,23.07296,80,0,1,1,0,0,0
6,192.225.205.90,861917260,103.128761,80,0,16,1,80,0,1
6,68.91.121.127,717094537,23.093938,19,61,1,1,0,0,0
6,203.178.135.82,659126397,23.093938,38,42,15,14,0,0,0
6,5.104.164.215,546350386,23.123682,0,80,14,16,0,0,0
6,77.132.141.173,116831898,104.142639,80,0,16,1,80,0,1
6,13.116.170.28,143218946,23.22425,0,80,1,2,0,0,0
6,163.169.103.30,237997597,23.250782,80,0,1,1,0,0,0
6,192.225.207.28,646584275,105.319683,80,0,16,1,80,0,1
6,203.178.132.76,385599130,23.264729,41,39,4,8,0,0,0
6,163.169.98.252,487070549,23.290018,41,39,1,1,0,0,0
6,188.190.145.228,640138995,23.293869,40,40,1,1,0,0,0
6,13.116.170.28,143218946,23.388229,0,80,1,4,0,0,0
6,163.169.103.30,237997597,23.414627,80,0,1,1,0,0,0
6,203.178.135.82,659126397,23.469653,42,38,15,15,0,0,0
6,2401:C4E3:F40D:C5F2:2A80:7F3:6E44:962C,11798731,23.484555,80,0,1,1,0,0,0
6,133.250.177.219,524987412,23.491429,78,2,2,16,0,0,0
6,68.72.137.192,591533339,23.516195,19,61,1,1,0,0,0
6,13.116.170.28,143218946,23.538231,0,80,1,1,0,0,0
6,163.169.103.30,237997597,23.577616,80,0,1,1,0,0,0
6,138.68.174.144,284993024,23.644869,80,0,1,1,0,0,0
6,192.225.202.156,786851504,105.618571,80,0,16,1,80,0,1
6,203.178.142.231,1056819258,23.680988,47,33,2,2,0,0,0
6,121.97.8.93,711321639,23.68229,33,47,1,1,0,0,0
6,5.104.164.215,546350386,23.710346,0,80,14,13,0,0,0
6,13.116.170.28,143218946,23.732063,0,80,1,4,0,0,0
6,203.178.135.82,659126397,23.733158,41,39,15,13,0,0,0
6,163.169.103.30,237997597,23.759318,80,0,1,1,0,0,0
6,163.169.183.244,673871946,23.765392,1,79,2,2,0,0,0
6,2001:3E04:2BD:305E:E10:F4BB:53:EA0E,521936457,23.798438,15,65,4,1,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,23.800471,0,80,1,2,0,0,0
6,203.178.132.76,385599130,23.834241,36,44,4,6,0,0,0
6,13.116.170.28,143218946,23.905704,0,80,1,2,0,0,0
6,163.169.103.30,237997597,23.948856,80,0,1,1,0,0,0
6,136.104.235.222,508334639,105.640206,80,0,16,1,80,0,1
6,17.243.55.72,551467847,24.05411,80,0,1,1,0,0,0
6,203.178.135.82,659126397,24.07028,47,33,15,13,0,0,0
6,133.250.177.209,984391128,24.074537,80,0,1,16,0,0,0
6,13.116.170.28,143218946,24.142462,0,80,1,2,0,0,0
6,163.169.103.30,237997597,24.176105,80,0,1,1,0,0,0
6,68.72.137.192,591533339,24.215557,24,56,1,1,0,0,0
6,203.178.132.76,385599130,24.252067,50,30,4,6,0,0,0
6,86.145.183.206,78211192,108.558912,79,1,16,1,79,0,1
6,13.116.170.28,143218946,24.302289,0,80,1,4,0,0,0
6,163.169.103.30,237997597,24.338215,80,0,1,1,0,0,0
6,133.250.177.198,896643630,24.342489,80,0,2,16,0,0,0
6,5.104.164.215,546350386,24.342489,0,80,13,13,0,0,0
6,133.250.177.204,143951698,24.350372,80,0,2,16,0,0,0
6,203.178.135.82,659126397,24.361231,42,38,15,14,0,0,0
6,163.169.190.244,60748500,24.378858,29,51,15,1,4,0,0
6,13.116.170.28,143218946,24.466215,0,80,1,2,0,0,0
6,163.169.103.30,237997597,24.488237,80,0,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,24.492988,0,80,3,1,0,0,0
6,203.178.135.82,659126397,24.57414,50,30,15,14,0,0,0
6,45.19.46.31,519737037,24.578686,50,30,1,1,0,0,0
6,3.98.183.12,343609686,24.613332,39,41,1,1,0,0,0
6,13.116.170.28,143218946,24.624019,0,80,1,1,0,0,0
6,163.169.103.30,237997597,24.654853,80,0,1,1,0,0,0
6,13.116.170.28,143218946,24.789528,0,80,1,2,0,0,0
6,203.178.132.76,385599130,24.806127,43,37,4,6,0,0,0
6,163.169.103.30,237997597,24.826611,80,0,1,1,0,0,0
6,163.169.98.252,487070549,24.865226,39,41,1,1,0,0,0
6,188.190.145.228,640138995,24.874879,41,39,1,1,0,0,0
6,68.72.137.192,591533339,24.911069,17,63,1,1,0,0,0
6,203.178.135.82,659126397,24.955835,36,44,14,14,0,0,0
