bitC0,bitC1,bitC2,bitC3,bitC4,bitC5,bitC6,bitC7,
1,2,4,6,8,14,19,26,
1,2,3,6,7,13,14,25,
1,2,3,4,8,13,14,27,
1,2,3,6,7,9,10,20,
1,4,5,8,9,12,15,26,
1,2,3,7,8,9,22,43,
1,3,4,6,7,10,15,20,
1,2,5,7,8,11,19,20,
1,2,3,4,6,9,10,12,
1,2,3,5,8,9,10,11,
1,2,3,5,9,12,15,37,
1,2,5,7,11,13,17,47,
1,2,3,5,7,10,15,25,
1,2,3,4,5,7,11,18,
1,2,3,6,7,8,17,32,
1,2,3,4,5,7,12,21,
1,2,3,6,7,11,14,15,
1,2,3,4,6,9,10,17,
1,2,3,6,15,18,21,29,
1,2,3,4,5,7,9,15,
1,2,3,6,8,9,10,21,
1,2,4,7,8,9,10,24,
1,2,3,4,6,9,10,12,
1,2,3,4,7,9,11,20,
1,4,6,7,9,15,17,23,
1,2,3,4,6,13,18,32,
1,2,3,4,7,10,22,28,
1,2,3,5,6,8,9,14,
1,2,3,4,5,11,20,32,
1,2,6,7,9,10,12,18,
1,2,4,5,6,8,21,29,
1,3,4,5,6,8,16,20,
1,3,4,5,7,8,11,14,
1,2,3,4,6,7,21,22,
1,2,3,7,8,10,11,13,
1,2,3,5,7,8,12,18,
1,3,5,6,7,8,10,20,
1,2,4,7,8,9,10,15,
1,2,3,4,8,9,14,24,
1,3,4,5,7,9,17,28,
1,3,4,6,7,8,10,15,
1,2,3,4,7,9,10,23,
1,2,3,5,6,10,14,19,
1,4,5,6,7,10,12,13,
1,2,4,8,10,12,13,14,
1,3,4,6,9,10,11,27,
1,2,3,4,8,11,14,15,
1,2,4,5,7,10,17,18,
1,2,3,6,7,8,20,35,
1,2,8,9,10,16,35,45,
1,2,3,5,10,12,20,22,
1,2,3,4,5,9,14,15,
1,2,3,5,8,12,13,21,
1,3,4,5,6,7,9,51,
1,2,3,4,5,6,13,31,
1,2,4,5,6,7,8,9,
1,2,3,6,7,11,15,21,
1,3,4,5,6,11,17,19,
1,2,3,4,8,17,18,23,
1,2,3,4,6,14,17,30,
1,2,3,4,6,9,11,27,
1,2,4,6,8,10,11,12,
1,3,4,9,11,14,16,38,
1,2,3,5,6,8,10,28,
1,2,3,4,6,7,11,21,
1,2,4,5,6,9,10,14,
1,2,3,5,7,9,11,14,
1,2,3,6,8,9,10,17,
1,2,3,4,6,10,12,15,
1,2,3,4,7,10,11,18,
1,3,4,7,8,19,22,41,
1,2,5,8,10,13,15,17,
1,2,4,6,11,13,16,25,
1,2,4,5,6,9,12,14,
1,2,3,4,7,10,12,21,
1,2,3,4,10,14,17,41,
1,2,4,5,6,8,11,19,
1,2,4,6,13,15,17,32,
1,2,3,4,6,7,11,12,
1,2,3,4,5,6,7,27,
1,2,3,4,6,7,13,31,
1,2,3,4,6,11,18,22,
1,4,6,7,8,10,15,19,
1,2,3,5,6,8,17,36,
1,2,3,5,6,8,10,30,
1,2,3,6,7,8,10,12,
1,2,4,5,6,7,9,10,
1,2,3,4,7,8,17,33,
1,2,3,4,7,8,11,30,
1,2,3,4,7,11,12,21,
1,2,3,4,8,10,11,21,
1,2,3,5,6,10,13,22,
1,2,4,7,8,10,13,14,
1,3,4,5,8,9,11,22,
1,2,4,5,12,19,21,24,
1,2,3,4,5,6,8,23,
1,2,5,6,8,13,14,15,
1,2,4,5,6,9,16,22,
1,2,3,4,8,12,16,30,
1,2,3,5,11,12,24,34,
1,2,3,5,7,8,10,34,
1,2,4,5,7,8,9,19,
1,3,5,6,7,9,10,12,
1,2,3,5,7,10,13,23,
1,2,3,4,5,6,7,8,
1,4,5,6,10,17,34,37,
1,2,3,7,8,9,11,16,
1,2,3,5,6,8,9,18,
1,3,4,5,6,9,17,24,
1,2,3,4,5,7,15,23,
1,2,4,5,10,12,21,42,
1,2,3,5,8,14,16,21,
1,2,3,4,5,6,10,17,
1,2,4,5,9,14,18,21,
1,3,4,5,6,7,11,14,
1,2,3,5,7,12,20,23,
1,3,4,5,7,10,13,15,
1,2,3,4,5,6,7,16,
1,3,4,6,9,10,25,27,
1,2,3,4,5,9,10,12,
1,2,3,4,6,7,10,11,
1,2,3,4,6,14,16,19,
1,2,3,4,7,8,9,11,
1,2,3,5,12,20,22,24,
1,2,3,5,7,9,13,27,
1,2,3,7,8,10,11,13,
1,2,3,4,7,8,9,16,
1,2,3,4,6,7,8,9,
1,3,4,5,10,11,21,46,
1,2,3,4,5,6,12,13,
1,2,4,5,6,9,14,16,
1,2,3,5,6,10,15,29,
1,2,4,5,8,13,22,27,
1,2,3,4,6,16,21,38,
1,2,3,4,5,6,14,15,
1,2,3,4,5,7,12,13,
1,2,4,5,6,7,13,22,
1,2,3,5,11,13,14,16,
1,2,3,4,5,7,9,15,
1,2,3,5,9,13,22,25,
1,2,3,4,7,8,11,15,
1,2,3,4,6,10,13,27,
1,2,3,4,5,6,10,14,
1,3,4,5,10,11,19,20,
1,2,3,5,6,7,11,12,
1,2,3,6,8,9,15,19,
1,2,3,5,7,8,9,10,
1,2,3,4,7,8,15,19,
1,2,3,7,8,11,12,21,
1,2,3,4,5,6,7,9,
1,2,3,6,8,9,12,19,
1,2,3,5,6,26,28,50,
1,2,3,5,6,20,23,24,
1,2,4,5,6,7,8,17,
1,2,3,7,12,20,26,30,
1,2,3,6,7,12,21,30,
1,2,3,5,7,12,15,21,
1,2,4,5,6,8,20,26,
1,2,3,8,12,13,14,47,
1,2,3,5,6,10,11,39,
1,2,4,7,8,10,18,32,
1,3,4,5,8,9,16,26,
1,2,3,4,6,7,11,15,
1,2,3,6,7,10,11,13,
1,2,3,4,6,7,8,12,
1,2,3,4,6,8,10,11,
1,2,3,4,6,9,17,24,
1,2,4,6,8,12,13,29,
1,2,3,5,6,8,10,13,
1,2,3,4,5,11,14,26,
1,2,4,5,8,10,12,15,
1,2,3,4,5,6,9,11,
1,2,3,4,6,7,8,9,
1,3,4,5,8,10,15,40,
1,4,5,6,8,11,15,19,
1,2,3,4,5,6,8,21,
1,2,3,4,8,11,14,16,
1,2,3,5,6,12,15,16,
1,3,4,5,10,14,15,35,
1,2,3,4,5,8,9,20,
1,2,3,4,5,7,14,34,
1,2,3,4,5,7,22,30,
1,2,3,4,6,10,15,17,
1,3,4,5,6,10,14,19,
1,2,3,6,7,8,9,13,
1,2,3,5,6,7,10,16,
1,2,6,7,8,9,12,13,
1,2,3,4,5,6,8,11,
1,2,3,4,16,19,33,39,
1,2,4,5,7,8,11,12,
1,2,3,5,6,7,8,12,
1,2,4,5,6,7,9,11,
1,4,5,8,14,15,17,22,
1,2,3,4,5,6,7,12,
1,2,3,4,5,6,9,16,
1,2,3,4,5,8,13,23,
1,2,3,5,9,11,27,29,
1,2,3,4,5,8,17,26,
1,2,3,4,8,10,28,37,
1,2,3,4,5,7,17,22,
1,2,4,7,9,11,18,22,
1,2,4,6,11,14,19,33,
1,2,3,5,6,10,19,20,
1,2,3,5,7,8,11,25,
1,2,4,5,7,13,19,34,
1,2,3,4,5,6,10,13,
1,2,4,5,11,12,15,22,
1,2,3,4,5,6,8,9,
1,2,3,4,8,14,22,32,
1,2,3,4,6,7,11,17,
1,2,3,4,5,8,9,18,
1,2,3,4,5,9,10,12,
1,2,5,7,8,10,13,14,
1,2,3,4,5,6,12,22,
1,2,3,4,6,8,12,15,
1,2,5,6,8,10,11,17,
1,2,3,4,5,6,11,20,
1,2,4,6,8,11,17,20,
1,2,3,4,9,11,17,18,
1,2,3,4,8,13,17,19,
1,2,4,7,9,11,19,24,
1,2,4,6,7,9,21,26,
1,2,3,5,6,10,14,17,
1,2,3,6,7,9,10,13,
1,2,3,4,6,9,25,26,
1,2,3,4,5,6,16,29,
1,2,3,5,6,8,14,30,
1,2,4,6,8,10,13,19,
1,2,3,4,5,7,9,11,
1,3,6,7,11,15,19,49,
1,2,3,8,9,14,16,37,
1,2,7,8,9,10,15,26,
1,2,3,4,7,8,10,23,
1,2,3,5,6,7,8,11,
1,2,5,6,7,9,12,13,
1,2,3,4,5,6,8,10,
1,2,3,5,6,7,8,10,
1,2,3,4,5,7,8,10,
1,2,3,5,9,13,14,16,
1,2,3,4,5,7,16,20,
1,3,4,6,8,10,12,19,
1,2,3,4,5,6,10,14,
1,2,3,5,7,9,16,20,
1,2,5,6,8,14,18,22,
1,3,5,6,7,10,15,52,
1,2,6,8,12,13,15,23,
1,2,3,4,9,12,16,18,
1,2,3,4,6,13,16,22,
1,2,3,4,5,6,9,32,
1,2,3,6,7,9,12,13,
1,2,3,4,5,10,11,12,
1,2,3,5,6,7,10,11,
1,3,4,5,6,7,9,14,
1,2,3,6,7,10,11,13,
1,2,5,6,8,9,13,23,
1,2,3,4,5,8,9,25,
1,2,4,6,7,13,16,18,
1,2,3,5,6,9,10,13,
1,2,5,6,8,10,15,23,
1,2,3,4,5,6,13,14,
1,2,5,6,8,13,25,26,
1,2,3,4,5,7,9,21,
1,2,3,4,5,6,7,27,
1,2,3,4,7,9,10,16,
1,2,3,4,5,7,10,11,
1,3,5,10,12,14,15,19,
1,2,3,5,6,7,8,11,
1,2,4,5,8,20,22,24,
1,2,4,5,8,9,11,13,
1,2,3,6,12,17,20,26,
1,2,3,5,7,12,19,27,
1,2,5,9,10,14,33,37,
1,2,4,5,7,8,14,34,
1,2,3,4,6,9,13,18,
1,2,3,4,6,9,15,21,
1,2,4,7,9,10,14,15,
1,2,3,4,5,11,16,23,
1,2,3,4,5,16,26,29,
1,2,3,4,6,8,17,30,
1,2,4,7,8,9,10,17,
1,2,4,5,9,17,21,22,
1,2,4,8,10,11,25,29,
1,2,3,8,9,10,12,22,
1,2,3,8,10,12,16,19,
1,2,4,5,8,9,15,23,
1,2,4,5,9,13,14,31,
1,2,3,5,7,8,12,18,
1,2,3,4,6,12,16,28,
1,2,3,8,10,11,22,24,
1,2,4,5,6,8,11,18,
1,2,3,6,7,8,15,19,
1,2,3,4,5,6,8,11,
1,2,3,5,8,10,20,33,
1,2,3,5,6,8,10,16,
1,2,4,6,7,9,11,12,
1,2,3,4,5,6,10,16,
1,2,3,4,6,8,9,29,
1,2,3,5,6,8,9,14,
1,2,3,6,7,9,10,17,
1,2,3,4,7,8,12,16,
1,2,3,4,6,8,12,19,
1,2,3,4,11,13,18,22,
1,3,4,6,8,9,10,25,
1,2,3,4,5,8,10,24,
1,2,4,5,7,11,18,32,
1,2,3,4,5,10,11,15,
1,2,5,8,9,10,13,15,
1,2,4,6,10,12,14,16,
1,2,4,5,7,10,20,25,
1,2,3,4,5,6,7,15,
1,3,5,6,7,9,11,49,
1,2,3,4,6,8,9,20,
1,2,8,9,11,15,19,22,
1,2,3,4,5,6,7,14,
1,2,4,6,7,9,11,14,
1,2,3,4,5,6,7,8,
1,3,5,6,10,13,14,17,
1,2,3,8,10,11,13,15,
1,3,4,5,7,9,11,16,
1,2,3,5,6,8,10,18,
1,2,4,5,12,13,16,19,
1,2,3,4,5,8,9,10,
1,2,3,5,6,7,16,18,
1,2,4,5,7,9,17,23,
1,2,3,4,5,9,14,18,
1,2,3,4,5,11,17,21,
1,2,3,5,7,14,15,18,
1,2,3,5,6,11,22,52,
1,2,3,4,9,15,18,19,
1,2,3,5,8,9,10,22,
1,2,3,4,5,7,9,11,
1,2,4,5,7,10,11,13,
1,2,4,5,9,13,15,16,
1,2,3,4,5,6,8,12,
1,2,4,5,11,13,14,44,
1,2,4,7,9,10,12,24,
1,2,4,6,8,9,11,27,
1,2,3,4,6,7,8,10,
1,2,3,4,6,9,16,33,
1,2,3,5,6,11,15,20,
1,2,3,4,7,8,10,13,
1,2,3,4,5,9,10,37,
1,2,3,5,8,12,15,30,
1,2,3,7,8,10,11,12,
1,2,3,4,5,6,12,33,
1,2,5,8,10,11,22,39,
1,2,3,4,5,7,9,19,
1,3,4,5,6,8,12,23,
1,2,6,7,9,10,11,15,
1,2,3,4,5,7,10,17,
1,2,3,6,7,10,12,13,
1,4,5,6,12,19,34,38,
1,2,3,4,6,7,12,17,
1,2,3,7,9,10,15,27,
1,3,5,9,11,12,15,17,
1,2,3,6,7,10,13,18,
1,2,3,6,10,17,18,24,
1,2,4,5,6,9,18,22,
1,2,3,6,7,10,15,19,
1,2,4,5,6,7,9,23,
1,2,3,4,7,9,15,16,
1,2,3,4,6,8,11,12,
1,2,3,4,5,10,15,16,
1,2,3,4,5,13,24,30,
1,2,3,5,7,10,11,17,
1,2,3,5,6,7,11,21,
1,2,3,4,9,10,11,14,
1,2,3,4,5,9,11,26,
1,2,3,4,8,10,14,17,
1,2,3,4,5,9,12,21,
1,2,3,4,5,6,10,23,
1,3,4,5,6,7,10,13,
1,2,3,4,5,8,9,16,
1,2,3,4,6,12,13,24,
1,2,3,5,6,7,18,29,
1,2,3,5,9,10,13,15,
1,2,4,5,6,8,18,30,
1,2,5,6,7,9,10,16,
1,2,4,5,7,12,15,20,
1,2,4,5,6,10,16,21,
1,2,3,4,6,8,9,11,
1,2,3,4,5,6,9,18,
1,2,5,6,7,9,10,20,
1,3,4,5,8,10,13,30,
1,2,3,4,6,10,11,36,
1,2,4,5,11,14,15,51,
1,2,3,4,5,6,11,12,
1,2,3,6,7,8,14,15,
1,4,5,7,8,9,13,20,
1,2,3,4,5,7,8,9,
1,2,3,4,5,12,20,27,
1,3,4,5,6,8,12,29,
1,2,3,7,8,10,17,19,
1,2,3,4,5,10,20,31,
1,2,3,4,6,7,12,19,
1,2,4,6,7,9,11,15,
1,2,3,4,5,6,11,12,
1,2,3,6,10,11,12,16,
1,2,3,4,8,9,31,35,
1,2,3,5,6,7,8,18,
1,2,4,6,7,8,9,11,
1,2,3,5,6,7,9,10,
1,2,3,4,5,8,9,10,
1,2,3,6,17,18,21,22,
1,2,5,6,7,10,14,15,
1,2,4,5,8,14,22,30,
1,2,3,4,6,10,19,23,
1,2,5,6,9,15,20,36,
1,2,3,4,5,6,9,15,
1,2,3,5,6,8,15,29,
1,3,4,5,7,12,13,18,
1,2,4,7,8,9,10,14,
1,2,3,4,5,12,17,24,
1,2,4,5,6,8,10,17,
1,2,3,4,6,8,10,12,
1,2,3,5,7,9,23,25,
1,2,3,7,10,13,14,24,
1,2,3,4,5,6,11,16,
1,2,3,5,7,10,13,15,
1,3,5,6,10,14,16,23,
1,2,3,4,7,12,16,20,
1,2,3,6,8,10,16,19,
1,2,3,4,5,6,9,21,
1,2,3,5,7,8,13,19,
1,3,4,5,7,10,11,29,
1,2,3,6,7,10,12,13,
1,2,3,5,8,10,11,25,
1,2,3,6,9,11,20,22,
1,2,3,4,6,7,12,35,
1,2,4,5,9,10,15,20,
1,2,3,4,5,7,14,18,
1,2,3,4,6,7,9,15,
1,3,4,5,6,10,12,33,
1,2,3,4,6,8,10,17,
1,2,4,5,6,12,14,17,
1,2,3,5,8,12,14,26,
1,2,3,4,5,6,10,17,
1,2,4,7,8,9,15,24,
1,2,3,4,6,8,9,20,
1,2,3,7,8,11,14,25,
1,2,3,6,9,10,11,16,
1,2,4,5,7,8,13,22,
1,2,4,5,8,12,19,25,
1,2,4,6,7,8,13,22,
1,3,4,5,6,7,9,21,
1,2,3,7,9,10,26,27,
1,2,3,4,6,7,8,16,
1,2,4,5,6,7,9,20,
1,2,6,7,8,9,12,18,
1,2,3,5,6,15,21,25,
1,2,3,5,6,11,13,44,
1,2,3,4,7,10,23,37,
1,3,6,7,9,13,21,23,
1,3,4,5,7,8,10,19,
1,2,3,4,5,8,14,15,
1,3,4,8,9,11,12,13,
1,2,3,4,11,12,16,19,
1,2,3,4,5,8,9,12,
1,2,3,6,10,17,19,26,
1,2,3,5,9,11,19,21,
1,2,3,6,7,10,14,34,
1,2,3,4,6,7,12,16,
1,2,3,6,7,11,13,16,
1,2,3,6,7,10,12,25,
1,2,3,6,7,11,12,15,
1,3,5,7,8,14,18,27,
1,2,3,4,5,7,8,25,
1,2,3,6,7,9,10,22,
1,2,3,4,5,8,12,13,
1,3,4,5,7,9,11,12,
1,2,3,4,9,12,16,34,
1,2,3,4,5,9,16,23,
1,2,3,4,5,6,32,34,
1,2,4,6,9,15,18,32,
1,2,3,4,6,9,13,29,
1,2,7,8,10,14,15,27,
1,2,3,4,5,11,21,29,
1,2,3,6,9,10,12,14,
1,2,4,5,6,9,11,12,
1,2,3,4,5,6,8,13,
1,2,4,6,7,8,17,18,
1,3,4,7,9,12,15,26,
1,2,3,6,8,9,17,34,
1,2,3,4,6,7,11,18,
1,2,3,4,5,6,7,21,
1,2,3,4,5,6,7,10,
1,3,4,7,9,16,17,26,
1,2,3,4,8,9,19,20,
1,2,4,7,8,13,16,18,
1,2,3,4,5,7,13,23,
1,2,3,4,8,9,10,20,
1,2,3,7,8,10,19,46,
1,2,3,5,6,7,9,14,
1,2,3,4,5,7,8,31,
1,3,4,5,6,7,8,11,
1,2,4,6,7,11,16,44,
1,2,3,7,8,9,10,16,
1,3,4,6,7,8,12,14,
1,2,4,5,7,9,10,17,
1,2,5,7,8,10,12,16,
1,2,3,5,6,9,11,17,
1,2,6,8,9,11,14,16,
1,2,3,4,7,10,12,13,
1,2,3,4,5,8,10,15,
1,2,3,4,7,9,11,12,
1,2,3,5,7,8,10,14,
1,3,4,7,10,14,17,18,
1,2,4,5,6,8,15,40,
1,2,3,4,6,11,23,32,
1,2,5,6,8,13,16,36,
1,2,5,6,11,13,20,33,
1,2,4,6,11,12,23,32,
1,2,4,7,9,11,12,13,
1,2,3,4,8,9,13,17,
1,2,3,4,7,9,13,22,
1,2,4,6,7,8,10,13,
1,2,3,6,8,11,15,16,
1,2,3,7,9,11,18,21,
1,2,3,4,5,7,13,19,
1,2,3,4,6,14,16,19,
1,2,3,4,5,9,11,12,
1,2,4,9,10,12,17,24,
1,4,5,6,8,10,11,14,
1,2,3,4,7,11,17,31,
1,2,3,4,9,10,11,18,
1,2,3,6,7,8,18,22,
1,2,3,5,6,9,10,25,
1,2,3,4,6,8,12,27,
1,2,3,4,5,6,7,17,
1,2,3,4,6,8,9,18,
1,3,4,5,8,11,13,20,
1,2,3,4,8,9,10,58,
1,4,5,6,7,8,9,13,
1,2,3,4,5,7,10,12,
1,2,3,5,6,8,10,19,
1,2,3,4,6,8,14,28,
1,2,3,8,9,13,16,18,
1,3,4,5,6,8,11,27,
1,2,3,5,6,7,9,15,
1,2,4,5,6,7,9,11,
1,2,3,5,7,8,15,56,
1,2,3,4,5,6,20,32,
1,2,3,4,6,8,20,22,
1,2,4,5,6,9,10,22,
1,2,3,5,7,8,9,32,
1,2,3,8,10,14,18,20,
1,2,3,4,6,9,12,31,
1,2,3,6,7,9,11,12,
1,2,3,5,6,13,18,21,
1,2,4,6,7,10,17,26,
1,2,4,5,6,8,9,17,
1,2,3,4,9,10,11,13,
1,2,5,6,8,13,24,25,
1,3,5,7,8,12,28,33,
1,2,3,7,8,10,11,16,
1,2,4,6,9,10,23,31,
1,2,3,4,9,13,14,18,
1,2,3,4,5,6,8,9,
1,2,3,5,7,10,11,13,
1,2,5,8,9,12,13,27,
1,3,5,9,10,15,16,20,
1,2,4,5,6,11,15,28,
1,2,3,5,6,8,9,13,
1,2,4,5,10,11,13,15,
1,3,4,7,9,10,13,31,
1,5,6,7,9,16,17,19,
1,2,3,5,6,7,9,10,
1,4,5,6,9,10,11,14,
1,2,4,6,7,9,13,14,
1,2,4,7,9,10,11,24,
1,2,4,5,6,7,8,21,
1,2,3,4,5,9,20,25,
1,2,3,4,7,9,13,17,
1,2,3,4,5,8,14,19,
1,3,4,6,7,8,11,13,
1,2,3,4,5,13,27,28,
1,2,3,4,5,9,11,12,
1,2,3,5,9,14,16,29,
1,2,3,5,9,12,14,16,
1,2,4,5,7,9,11,24,
1,2,3,6,10,12,15,21,
1,2,3,4,5,6,7,11,
1,2,3,5,7,11,12,29,
1,2,5,6,9,10,17,60,
1,2,4,5,7,8,11,15,
1,2,6,9,12,15,20,35,
1,2,3,9,10,12,14,17,
1,2,4,9,10,12,13,15,
1,2,3,4,5,7,9,14,
1,2,3,4,5,8,11,13,
1,2,4,5,7,8,19,21,
1,2,3,4,7,9,11,12,
1,2,3,5,7,10,11,13,
1,3,4,5,6,8,11,12,
1,2,3,4,5,12,14,19,
1,2,3,4,5,8,9,20,
1,2,3,4,8,12,13,22,
1,2,3,4,6,9,15,22,
1,2,3,4,5,13,17,21,
1,3,5,6,10,11,14,17,
1,2,3,4,5,9,15,23,
1,2,5,7,8,13,20,27,
1,3,4,5,8,9,10,13,
1,3,4,5,6,11,12,17,
1,2,3,5,10,12,21,24,
1,3,4,5,7,9,15,17,
1,2,3,4,5,8,9,21,
1,2,3,4,5,6,10,18,
1,2,4,7,8,13,30,38,
1,2,4,6,8,9,13,14,
1,2,4,5,6,8,9,16,
1,2,5,6,8,14,20,24,
1,2,6,7,9,10,15,17,
1,2,3,4,6,11,12,14,
1,2,5,7,12,13,16,18,
1,2,3,4,5,11,18,23,
1,2,5,7,12,14,18,29,
1,2,3,4,8,9,32,39,
1,2,4,6,7,13,22,23,
1,3,5,7,8,10,14,17,
1,3,4,5,7,9,10,21,
1,2,4,7,10,12,13,33,
1,2,3,10,12,13,20,24,
1,2,3,4,8,13,19,22,
1,3,5,6,7,16,31,32,
1,2,5,6,8,13,20,24,
1,2,5,8,12,19,33,48,
1,2,4,6,10,11,15,17,
1,2,3,4,6,12,16,21,
1,2,3,5,6,10,20,25,
1,2,3,5,6,8,13,32,
1,2,3,4,7,13,17,21,
1,2,3,4,5,6,7,13,
1,2,3,4,5,6,9,12,
1,2,5,6,8,12,13,19,
1,2,3,5,9,11,14,19,
1,2,4,5,9,10,12,26,
1,2,3,5,7,8,9,10,
1,2,3,4,7,11,16,22,
1,2,3,5,6,7,11,17,
1,2,3,4,5,6,10,24,
1,2,3,4,6,7,9,15,
1,2,3,6,9,10,18,23,
1,2,3,6,8,10,11,21,
1,2,3,6,8,11,12,19,
1,2,3,4,5,14,18,22,
1,2,3,4,7,10,11,22,
1,2,3,6,7,10,12,17,
1,3,4,5,6,7,10,20,
1,2,3,5,7,12,16,22,
1,2,3,5,9,11,15,18,
1,2,3,4,5,8,29,41,
1,2,4,6,10,17,19,23,
1,2,3,4,7,9,12,18,
1,3,4,6,7,10,12,15,
1,2,3,5,9,10,13,35,
1,2,4,5,6,7,11,26,
1,2,3,7,9,11,12,14,
1,2,3,5,11,12,14,22,
1,2,3,4,6,13,15,24,
1,2,3,6,7,8,9,14,
1,2,3,4,7,8,11,14,
1,2,5,6,8,9,10,23,
1,2,3,4,5,6,15,20,
1,2,4,6,10,12,19,32,
1,3,4,6,7,9,14,37,
1,2,3,5,10,12,13,19,
1,2,4,5,6,11,14,15,
1,2,4,5,6,9,14,22,
1,2,6,9,11,14,17,22,
1,2,3,4,7,10,12,15,
1,2,3,4,9,11,13,14,
1,2,3,6,7,9,11,13,
1,3,4,7,8,9,23,33,
1,2,3,4,5,8,21,26,
1,3,4,5,10,16,19,26,
1,2,4,6,7,10,16,20,
1,2,5,7,12,13,14,18,
1,2,3,6,7,8,13,22,
1,2,3,4,5,8,9,13,
1,2,3,6,9,13,19,20,
1,2,3,4,5,12,14,19,
1,2,4,9,10,13,16,50,
1,2,5,7,8,9,14,16,
1,2,4,5,6,9,20,21,
1,2,3,4,5,6,10,23,
1,2,3,4,5,6,11,29,
1,2,3,4,6,9,10,14,
1,2,4,5,7,13,16,44,
1,2,3,4,5,8,9,12,
1,2,3,5,8,15,17,34,
1,2,3,4,5,9,12,16,
1,2,4,5,7,8,17,25,
1,2,3,5,6,17,18,22,
1,2,3,6,7,8,12,16,
1,2,5,6,7,9,11,33,
1,2,3,4,5,6,10,18,
1,3,4,5,6,8,17,19,
1,2,4,5,7,10,20,39,
1,2,3,6,9,13,19,25,
1,2,6,9,11,14,16,32,
1,2,3,4,5,7,8,21,
1,4,5,8,9,12,13,34,
1,2,3,6,7,12,17,22,
1,2,4,5,6,7,9,15,
1,2,3,5,6,7,10,11,
1,2,3,5,6,8,9,26,
1,3,5,6,7,9,10,13,
1,2,3,4,7,8,12,29,
1,2,3,4,5,6,18,21,
1,2,3,4,5,6,7,15,
1,2,3,4,5,9,21,22,
1,2,4,5,9,11,12,13,
1,2,3,4,6,12,13,20,
1,2,3,5,6,8,13,17,
1,3,4,6,7,13,16,21,
1,2,3,4,6,8,15,21,
1,2,3,4,5,10,13,27,
1,2,3,5,8,11,12,34,
1,2,4,5,8,12,13,24,
1,2,3,4,7,19,20,25,
1,2,4,5,8,9,10,14,
1,2,4,5,8,9,16,21,
1,2,3,5,6,7,10,12,
1,2,3,4,5,6,13,18,
1,2,4,5,6,7,10,16,
1,2,3,5,11,19,21,30,
1,2,3,4,7,14,17,19,
1,2,4,6,11,14,19,25,
1,2,3,4,5,7,16,18,
1,2,4,5,6,7,12,25,
1,2,3,5,6,7,13,16,
1,2,3,4,7,8,18,21,
1,2,3,5,7,10,12,16,
1,2,3,5,10,15,18,23,
1,3,5,7,8,11,13,30,
1,2,3,6,7,10,11,50,
1,3,4,5,8,11,18,22,
1,2,3,4,5,7,16,18,
1,2,4,5,7,11,12,14,
1,2,3,5,6,7,8,21,
1,2,3,4,5,8,14,28,
1,2,4,5,7,9,13,18,
1,2,3,4,5,10,11,13,
1,2,3,4,6,8,10,12,
1,2,4,5,6,8,14,19,
1,2,3,4,5,6,7,12,
1,2,3,6,7,8,10,11,
1,2,3,4,6,7,8,15,
1,2,5,6,8,9,10,23,
1,2,3,5,6,11,13,24,
1,2,3,4,5,9,14,19,
1,2,4,5,8,13,16,22,
1,2,4,5,7,11,12,29,
1,2,3,4,5,11,12,36,
1,2,3,5,7,8,12,25,
1,2,4,5,7,8,9,10,
1,3,4,6,9,18,20,21,
1,2,3,4,5,7,11,20,
1,2,3,4,6,11,12,17,
1,2,3,6,7,9,12,22,
1,3,4,7,8,11,13,21,
1,2,3,5,6,9,19,24,
1,2,5,6,10,11,18,24,
1,2,3,4,5,6,11,17,
1,2,3,4,6,7,9,14,
1,2,3,5,6,7,10,22,
1,2,3,4,7,10,13,21,
1,2,3,4,5,9,10,22,
1,2,4,5,6,9,13,29,
1,2,3,5,7,10,11,24,
1,2,3,5,7,12,14,15,
1,2,4,5,6,8,13,14,
1,2,4,9,11,17,21,22,
1,2,3,4,6,15,16,21,
1,2,3,4,7,8,11,12,
1,2,3,4,7,11,20,23,
1,3,4,6,8,9,10,20,
1,2,3,4,6,7,12,16,
1,2,3,4,6,7,8,12,
1,2,3,4,5,7,8,9,
1,2,3,5,9,10,15,21,
1,2,4,5,8,10,11,20,
1,3,4,6,7,12,15,20,
1,2,3,5,7,10,14,21,
1,2,3,4,5,6,10,11,
1,2,3,4,9,16,22,25,
1,2,3,4,6,7,10,29,
1,2,3,4,8,10,14,27,
1,2,3,4,5,8,9,22,
1,2,3,5,6,9,10,18,
1,2,3,4,7,8,11,12,
1,2,3,5,7,12,13,19,
1,2,3,4,5,9,15,24,
1,2,6,7,8,10,12,27,
1,2,3,6,7,8,16,26,
1,2,3,4,7,11,15,24,
1,2,3,4,5,7,13,15,
1,2,3,5,7,9,13,20,
1,2,3,4,7,8,11,12,
1,2,3,5,8,11,20,27,
1,2,4,5,6,9,11,22,
1,2,3,4,7,14,16,20,
1,2,3,5,6,7,8,13,
1,2,3,4,6,8,9,31,
1,3,4,5,6,9,12,13,
1,3,5,7,9,17,18,21,
1,2,3,4,11,15,18,22,
1,2,3,5,6,14,18,19,
1,2,5,6,9,16,19,42,
1,2,3,4,5,6,11,12,
1,2,4,5,8,12,13,18,
1,3,5,7,8,12,18,24,
1,2,4,5,7,9,18,19,
1,2,6,8,11,13,16,25,
1,2,4,5,6,9,10,18,
1,2,3,4,6,7,9,21,
1,2,3,4,5,6,9,10,
1,2,5,6,9,10,14,66,
1,2,3,4,7,8,9,20,
1,2,3,5,6,7,10,22,
